model,cycle_idx,request_idx,t_start,t_end,latency_ms,ok,status,error
dsllama-8b,24,98,2026-07-10T09:14:26.211728Z,2026-07-10T09:14:26.239174Z,27.446,True,200,
dsllama-8b,24,99,2026-07-10T09:14:26.711690Z,2026-07-10T09:14:26.742714Z,31.024,True,200,
dsllama-8b,24,100,2026-07-10T09:14:27.211784Z,2026-07-10T09:14:27.236385Z,24.601,True,200,
dsllama-8b,24,101,2026-07-10T09:14:27.711688Z,2026-07-10T09:14:27.737556Z,25.868,True,200,
dsllama-8b,24,102,2026-07-10T09:14:28.211742Z,2026-07-10T09:14:28.238034Z,26.291,True,200,
dsllama-8b,24,103,2026-07-10T09:14:28.711810Z,2026-07-10T09:14:28.742057Z,30.247,True,200,
dsllama-8b,24,104,2026-07-10T09:14:29.211665Z,2026-07-10T09:14:29.237084Z,25.419,True,200,
dsllama-8b,24,105,2026-07-10T09:14:29.711802Z,2026-07-10T09:14:29.739372Z,27.57,True,200,
dsllama-8b,24,106,2026-07-10T09:14:30.211749Z,2026-07-10T09:14:30.240863Z,29.114,True,200,
dsllama-8b,24,107,2026-07-10T09:14:30.711821Z,2026-07-10T09:14:30.741313Z,29.492,True,200,
dsllama-8b,24,108,2026-07-10T09:14:31.211753Z,2026-07-10T09:14:31.238159Z,26.406,True,200,
dsllama-8b,24,109,2026-07-10T09:14:31.711748Z,2026-07-10T09:14:31.738493Z,26.744,True,200,
dsllama-8b,24,110,2026-07-10T09:14:32.211737Z,2026-07-10T09:14:32.238199Z,26.463,True,200,
dsllama-8b,24,111,2026-07-10T09:14:32.711745Z,2026-07-10T09:14:32.739185Z,27.44,True,200,
dsllama-8b,24,112,2026-07-10T09:14:33.211712Z,2026-07-10T09:14:33.240761Z,29.048,True,200,
dsllama-8b,24,113,2026-07-10T09:14:33.711793Z,2026-07-10T09:14:33.738725Z,26.932,True,200,
dsllama-8b,24,114,2026-07-10T09:14:34.211826Z,2026-07-10T09:14:34.239146Z,27.32,True,200,
dsllama-8b,24,115,2026-07-10T09:14:34.711773Z,2026-07-10T09:14:34.738395Z,26.622,True,200,
dsllama-8b,24,116,2026-07-10T09:14:35.211728Z,2026-07-10T09:14:35.241681Z,29.953,True,200,
dsllama-8b,24,117,2026-07-10T09:14:35.711801Z,2026-07-10T09:14:35.738459Z,26.657,True,200,
dsllama-8b,24,118,2026-07-10T09:14:36.211771Z,2026-07-10T09:14:36.238301Z,26.53,True,200,
dsllama-8b,24,119,2026-07-10T09:14:36.711677Z,2026-07-10T09:14:36.737612Z,25.935,True,200,
dsllama-8b,24,120,2026-07-10T09:14:37.211818Z,2026-07-10T09:14:37.238164Z,26.346,True,200,
dsllama-8b,24,121,2026-07-10T09:14:37.711729Z,2026-07-10T09:14:37.740456Z,28.727,True,200,
dsllama-8b,24,122,2026-07-10T09:14:38.211679Z,2026-07-10T09:14:38.239420Z,27.741,True,200,
dsllama-8b,24,123,2026-07-10T09:14:38.711802Z,2026-07-10T09:14:38.749374Z,37.573,True,200,
dsllama-8b,24,124,2026-07-10T09:14:39.211737Z,2026-07-10T09:14:39.248775Z,37.038,True,200,
dsllama-8b,24,125,2026-07-10T09:14:39.711738Z,2026-07-10T09:14:39.739879Z,28.141,True,200,
dsllama-8b,24,126,2026-07-10T09:14:40.211822Z,2026-07-10T09:14:40.238322Z,26.5,True,200,
dsllama-8b,24,127,2026-07-10T09:14:40.711725Z,2026-07-10T09:14:40.749126Z,37.401,True,200,
dsllama-8b,24,128,2026-07-10T09:14:41.211825Z,2026-07-10T09:14:41.239062Z,27.237,True,200,
dsllama-8b,24,129,2026-07-10T09:14:41.711746Z,2026-07-10T09:14:41.738474Z,26.728,True,200,
dsllama-8b,25,0,2026-07-10T09:14:41.848212Z,2026-07-10T09:14:41.874825Z,26.613,True,200,
dsllama-8b,25,1,2026-07-10T09:14:42.348313Z,2026-07-10T09:14:42.373473Z,25.16,True,200,
dsllama-8b,25,2,2026-07-10T09:14:42.848376Z,2026-07-10T09:14:42.875150Z,26.774,True,200,
dsllama-8b,25,3,2026-07-10T09:14:43.348322Z,2026-07-10T09:14:43.379346Z,31.025,True,200,
dsllama-8b,25,4,2026-07-10T09:14:43.848425Z,2026-07-10T09:14:43.874506Z,26.081,True,200,
dsllama-8b,25,5,2026-07-10T09:14:44.348431Z,2026-07-10T09:14:44.374607Z,26.176,True,200,
dsllama-8b,25,6,2026-07-10T09:14:44.848382Z,2026-07-10T09:14:44.878501Z,30.119,True,200,
dsllama-8b,25,7,2026-07-10T09:14:45.348366Z,2026-07-10T09:14:45.372810Z,24.444,True,200,
dsllama-8b,25,8,2026-07-10T09:14:45.848392Z,2026-07-10T09:14:45.873045Z,24.654,True,200,
dsllama-8b,25,9,2026-07-10T09:14:46.348436Z,2026-07-10T09:14:46.375201Z,26.765,True,200,
dsllama-8b,25,10,2026-07-10T09:14:46.848506Z,2026-07-10T09:14:46.874820Z,26.314,True,200,
dsllama-8b,25,11,2026-07-10T09:14:47.348361Z,2026-07-10T09:14:47.379645Z,31.283,True,200,
dsllama-8b,25,12,2026-07-10T09:14:47.848445Z,2026-07-10T09:14:47.878592Z,30.147,True,200,
dsllama-8b,25,13,2026-07-10T09:14:48.348439Z,2026-07-10T09:14:48.379111Z,30.672,True,200,
dsllama-8b,25,14,2026-07-10T09:14:48.848431Z,2026-07-10T09:14:48.875946Z,27.515,True,200,
dsllama-8b,25,15,2026-07-10T09:14:49.348483Z,2026-07-10T09:14:49.374975Z,26.492,True,200,
dsllama-8b,25,16,2026-07-10T09:14:49.848462Z,2026-07-10T09:14:49.881078Z,32.617,True,200,
dsllama-8b,25,17,2026-07-10T09:14:50.348413Z,2026-07-10T09:14:50.373271Z,24.858,True,200,
dsllama-8b,25,18,2026-07-10T09:14:50.848308Z,2026-07-10T09:14:50.877572Z,29.264,True,200,
dsllama-8b,25,19,2026-07-10T09:14:51.348400Z,2026-07-10T09:14:51.380539Z,32.139,True,200,
dsllama-8b,25,20,2026-07-10T09:14:51.848349Z,2026-07-10T09:14:51.879371Z,31.023,True,200,
dsllama-8b,25,21,2026-07-10T09:14:52.348371Z,2026-07-10T09:14:52.375557Z,27.186,True,200,
dsllama-8b,25,22,2026-07-10T09:14:52.848435Z,2026-07-10T09:14:52.874896Z,26.461,True,200,
dsllama-8b,25,23,2026-07-10T09:14:53.348340Z,2026-07-10T09:14:53.376842Z,28.502,True,200,
dsllama-8b,25,24,2026-07-10T09:14:53.848388Z,2026-07-10T09:14:53.875329Z,26.94,True,200,
dsllama-8b,25,25,2026-07-10T09:14:54.348337Z,2026-07-10T09:14:54.373797Z,25.46,True,200,
dsllama-8b,25,26,2026-07-10T09:14:54.848341Z,2026-07-10T09:14:54.881764Z,33.422,True,200,
dsllama-8b,25,27,2026-07-10T09:14:55.348383Z,2026-07-10T09:14:55.379071Z,30.688,True,200,
dsllama-8b,25,28,2026-07-10T09:14:55.848349Z,2026-07-10T09:14:55.874160Z,25.812,True,200,
dsllama-8b,25,29,2026-07-10T09:14:56.348330Z,2026-07-10T09:14:56.385271Z,36.941,True,200,
dsllama-8b,25,30,2026-07-10T09:14:56.848411Z,2026-07-10T09:14:56.887009Z,38.599,True,200,
dsllama-8b,25,31,2026-07-10T09:14:57.348430Z,2026-07-10T09:14:57.379858Z,31.428,True,200,
dsllama-8b,25,32,2026-07-10T09:14:57.848435Z,2026-07-10T09:14:57.876005Z,27.57,True,200,
dsllama-8b,25,33,2026-07-10T09:14:58.348420Z,2026-07-10T09:14:58.381233Z,32.813,True,200,
dsllama-8b,25,34,2026-07-10T09:14:58.848503Z,2026-07-10T09:14:58.878819Z,30.316,True,200,
dsllama-8b,25,35,2026-07-10T09:14:59.348413Z,2026-07-10T09:14:59.385453Z,37.04,True,200,
dsllama-8b,25,36,2026-07-10T09:14:59.848315Z,2026-07-10T09:14:59.874431Z,26.117,True,200,
dsllama-8b,25,37,2026-07-10T09:15:00.348345Z,2026-07-10T09:15:00.386293Z,37.948,True,200,
dsllama-8b,25,38,2026-07-10T09:15:00.848366Z,2026-07-10T09:15:00.875163Z,26.796,True,200,
dsllama-8b,25,39,2026-07-10T09:15:01.348364Z,2026-07-10T09:15:01.375948Z,27.584,True,200,
dsllama-8b,25,40,2026-07-10T09:15:01.848381Z,2026-07-10T09:15:01.875357Z,26.976,True,200,
dsllama-8b,25,41,2026-07-10T09:15:02.348428Z,2026-07-10T09:15:02.373903Z,25.475,True,200,
dsllama-8b,25,42,2026-07-10T09:15:02.848376Z,2026-07-10T09:15:02.875449Z,27.073,True,200,
dsllama-8b,25,43,2026-07-10T09:15:03.348362Z,2026-07-10T09:15:03.374901Z,26.539,True,200,
dsllama-8b,25,44,2026-07-10T09:15:03.848389Z,2026-07-10T09:15:03.880301Z,31.911,True,200,
dsllama-8b,25,45,2026-07-10T09:15:04.348382Z,2026-07-10T09:15:04.374671Z,26.29,True,200,
dsllama-8b,25,46,2026-07-10T09:15:04.848369Z,2026-07-10T09:15:04.872575Z,24.205,True,200,
dsllama-8b,25,47,2026-07-10T09:15:05.348364Z,2026-07-10T09:15:05.375689Z,27.325,True,200,
dsllama-8b,25,48,2026-07-10T09:15:05.848482Z,2026-07-10T09:15:05.886404Z,37.922,True,200,
dsllama-8b,25,49,2026-07-10T09:15:06.348372Z,2026-07-10T09:15:06.391309Z,42.937,True,200,
dsllama-8b,25,50,2026-07-10T09:15:06.848421Z,2026-07-10T09:15:06.875374Z,26.953,True,200,
dsllama-8b,25,51,2026-07-10T09:15:07.348369Z,2026-07-10T09:15:07.375554Z,27.185,True,200,
dsllama-8b,25,52,2026-07-10T09:15:07.848449Z,2026-07-10T09:15:07.879539Z,31.091,True,200,
dsllama-8b,25,53,2026-07-10T09:15:08.348347Z,2026-07-10T09:15:08.375887Z,27.54,True,200,
dsllama-8b,25,54,2026-07-10T09:15:08.848408Z,2026-07-10T09:15:08.874479Z,26.071,True,200,
dsllama-8b,25,55,2026-07-10T09:15:09.348388Z,2026-07-10T09:15:09.373955Z,25.567,True,200,
dsllama-8b,25,56,2026-07-10T09:15:09.848414Z,2026-07-10T09:15:09.876091Z,27.677,True,200,
dsllama-8b,25,57,2026-07-10T09:15:10.348379Z,2026-07-10T09:15:10.371724Z,23.345,True,200,
dsllama-8b,25,58,2026-07-10T09:15:10.848419Z,2026-07-10T09:15:10.879171Z,30.752,True,200,
dsllama-8b,25,59,2026-07-10T09:15:11.348338Z,2026-07-10T09:15:11.375034Z,26.696,True,200,
dsllama-8b,25,60,2026-07-10T09:15:11.848381Z,2026-07-10T09:15:11.881564Z,33.182,True,200,
dsllama-8b,25,61,2026-07-10T09:15:12.348341Z,2026-07-10T09:15:15.106311Z,2757.969,True,200,
dsllama-8b,25,62,2026-07-10T09:15:12.848253Z,2026-07-10T09:15:15.104004Z,2255.752,True,200,
dsllama-8b,25,63,2026-07-10T09:15:13.348377Z,2026-07-10T09:15:13.352742Z,4.365,False,500,
dsllama-8b,25,64,2026-07-10T09:15:13.848458Z,2026-07-10T09:15:13.853247Z,4.789,False,500,
dsllama-8b,25,65,2026-07-10T09:15:14.348392Z,2026-07-10T09:15:14.352493Z,4.101,False,500,
dsllama-8b,25,66,2026-07-10T09:15:14.848491Z,2026-07-10T09:15:14.853053Z,4.562,False,500,
dsllama-8b,25,67,2026-07-10T09:15:15.348365Z,2026-07-10T09:15:15.373115Z,24.75,True,200,
dsllama-8b,25,68,2026-07-10T09:15:15.848360Z,2026-07-10T09:15:15.877127Z,28.768,True,200,
dsllama-8b,25,69,2026-07-10T09:15:16.348312Z,2026-07-10T09:15:16.373679Z,25.367,True,200,
dsllama-8b,25,70,2026-07-10T09:15:16.848286Z,2026-07-10T09:15:16.882326Z,34.04,True,200,
dsllama-8b,25,71,2026-07-10T09:15:17.348364Z,2026-07-10T09:15:17.372608Z,24.245,True,200,
dsllama-8b,25,72,2026-07-10T09:15:17.848414Z,2026-07-10T09:15:17.881588Z,33.173,True,200,
dsllama-8b,25,73,2026-07-10T09:15:18.348395Z,2026-07-10T09:15:18.372267Z,23.872,True,200,
dsllama-8b,25,74,2026-07-10T09:15:18.848462Z,2026-07-10T09:15:18.873467Z,25.006,True,200,
dsllama-8b,25,75,2026-07-10T09:15:19.348383Z,2026-07-10T09:15:19.375824Z,27.442,True,200,
dsllama-8b,25,76,2026-07-10T09:15:19.848353Z,2026-07-10T09:15:19.872576Z,24.223,True,200,
dsllama-8b,25,77,2026-07-10T09:15:20.348369Z,2026-07-10T09:15:20.372398Z,24.029,True,200,
dsllama-8b,25,78,2026-07-10T09:15:20.848459Z,2026-07-10T09:15:20.872295Z,23.836,True,200,
dsllama-8b,25,79,2026-07-10T09:15:21.348340Z,2026-07-10T09:15:21.383179Z,34.839,True,200,
dsllama-8b,25,80,2026-07-10T09:15:21.848393Z,2026-07-10T09:15:21.877895Z,29.502,True,200,
dsllama-8b,25,81,2026-07-10T09:15:22.348479Z,2026-07-10T09:15:22.374310Z,25.83,True,200,
dsllama-8b,25,82,2026-07-10T09:15:22.848304Z,2026-07-10T09:15:22.873936Z,25.632,True,200,
dsllama-8b,25,83,2026-07-10T09:15:23.348419Z,2026-07-10T09:15:23.375634Z,27.215,True,200,
dsllama-8b,25,84,2026-07-10T09:15:23.848507Z,2026-07-10T09:15:23.883660Z,35.153,True,200,
dsllama-8b,25,85,2026-07-10T09:15:24.348458Z,2026-07-10T09:15:24.375615Z,27.157,True,200,
dsllama-8b,25,86,2026-07-10T09:15:24.848437Z,2026-07-10T09:15:24.881050Z,32.613,True,200,
dsllama-8b,25,87,2026-07-10T09:15:25.348405Z,2026-07-10T09:15:25.376960Z,28.554,True,200,
dsllama-8b,25,88,2026-07-10T09:15:25.848330Z,2026-07-10T09:15:25.872919Z,24.59,True,200,
dsllama-8b,25,89,2026-07-10T09:15:26.348294Z,2026-07-10T09:15:26.373270Z,24.975,True,200,
dsllama-8b,25,90,2026-07-10T09:15:26.848368Z,2026-07-10T09:15:26.875035Z,26.667,True,200,
dsllama-8b,25,91,2026-07-10T09:15:27.348245Z,2026-07-10T09:15:27.380478Z,32.233,True,200,
dsllama-8b,25,92,2026-07-10T09:15:27.848315Z,2026-07-10T09:15:27.875841Z,27.525,True,200,
dsllama-8b,25,93,2026-07-10T09:15:28.348292Z,2026-07-10T09:15:28.373386Z,25.094,True,200,
dsllama-8b,25,94,2026-07-10T09:15:28.848281Z,2026-07-10T09:15:28.877889Z,29.608,True,200,
dsllama-8b,25,95,2026-07-10T09:15:29.348302Z,2026-07-10T09:15:29.384787Z,36.485,True,200,
dsllama-8b,25,96,2026-07-10T09:15:29.848397Z,2026-07-10T09:15:29.878973Z,30.576,True,200,
dsllama-8b,25,97,2026-07-10T09:15:30.348337Z,2026-07-10T09:15:30.374245Z,25.908,True,200,
dsllama-8b,25,98,2026-07-10T09:15:30.848264Z,2026-07-10T09:15:30.878587Z,30.322,True,200,
dsllama-8b,25,99,2026-07-10T09:15:31.348303Z,2026-07-10T09:15:31.378118Z,29.815,True,200,
dsllama-8b,25,100,2026-07-10T09:15:31.848320Z,2026-07-10T09:15:31.876251Z,27.93,True,200,
dsllama-8b,25,101,2026-07-10T09:15:32.348235Z,2026-07-10T09:15:32.375671Z,27.436,True,200,
dsllama-8b,25,102,2026-07-10T09:15:32.848254Z,2026-07-10T09:15:32.873952Z,25.697,True,200,
dsllama-8b,25,103,2026-07-10T09:15:33.348408Z,2026-07-10T09:15:33.376152Z,27.744,True,200,
dsllama-8b,25,104,2026-07-10T09:15:33.848341Z,2026-07-10T09:15:33.875565Z,27.224,True,200,
dsllama-8b,25,105,2026-07-10T09:15:34.348231Z,2026-07-10T09:15:34.374634Z,26.403,True,200,
dsllama-8b,25,106,2026-07-10T09:15:34.848317Z,2026-07-10T09:15:34.875622Z,27.305,True,200,
dsllama-8b,25,107,2026-07-10T09:15:35.348285Z,2026-07-10T09:15:35.379899Z,31.614,True,200,
dsllama-8b,25,108,2026-07-10T09:15:35.848268Z,2026-07-10T09:15:35.875449Z,27.181,True,200,
dsllama-8b,25,109,2026-07-10T09:15:36.348252Z,2026-07-10T09:15:36.376718Z,28.466,True,200,
dsllama-8b,25,110,2026-07-10T09:15:36.848239Z,2026-07-10T09:15:36.877471Z,29.232,True,200,
dsllama-8b,25,111,2026-07-10T09:15:37.348256Z,2026-07-10T09:15:37.374402Z,26.147,True,200,
dsllama-8b,25,112,2026-07-10T09:15:37.848366Z,2026-07-10T09:15:37.884415Z,36.049,True,200,
dsllama-8b,25,113,2026-07-10T09:15:38.348469Z,2026-07-10T09:15:38.375938Z,27.47,True,200,
dsllama-8b,25,114,2026-07-10T09:15:38.848453Z,2026-07-10T09:15:38.880019Z,31.567,True,200,
dsllama-8b,25,115,2026-07-10T09:15:39.348428Z,2026-07-10T09:15:39.378431Z,30.003,True,200,
dsllama-8b,25,116,2026-07-10T09:15:39.848364Z,2026-07-10T09:15:39.872947Z,24.583,True,200,
dsllama-8b,25,117,2026-07-10T09:15:40.348321Z,2026-07-10T09:15:40.373337Z,25.016,True,200,
dsllama-8b,25,118,2026-07-10T09:15:40.848280Z,2026-07-10T09:15:40.875993Z,27.714,True,200,
dsllama-8b,25,119,2026-07-10T09:15:41.348227Z,2026-07-10T09:15:41.379000Z,30.773,True,200,
dsllama-8b,25,120,2026-07-10T09:15:41.848235Z,2026-07-10T09:15:41.874037Z,25.803,True,200,
dsllama-8b,25,121,2026-07-10T09:15:42.348201Z,2026-07-10T09:15:42.373957Z,25.757,True,200,
dsllama-8b,25,122,2026-07-10T09:15:42.848182Z,2026-07-10T09:15:42.882179Z,33.997,True,200,
dsllama-8b,25,123,2026-07-10T09:15:43.348351Z,2026-07-10T09:15:43.376082Z,27.732,True,200,
dsllama-8b,25,124,2026-07-10T09:15:43.848343Z,2026-07-10T09:15:43.881272Z,32.929,True,200,
dsllama-8b,25,125,2026-07-10T09:15:44.348277Z,2026-07-10T09:15:44.374997Z,26.72,True,200,
dsllama-8b,25,126,2026-07-10T09:15:44.848265Z,2026-07-10T09:15:44.873592Z,25.327,True,200,
dsllama-8b,25,127,2026-07-10T09:15:45.348278Z,2026-07-10T09:15:45.375711Z,27.433,True,200,
dsllama-8b,25,128,2026-07-10T09:15:45.848288Z,2026-07-10T09:15:45.875247Z,26.96,True,200,
dsllama-8b,25,129,2026-07-10T09:15:46.348230Z,2026-07-10T09:15:46.375498Z,27.269,True,200,
dsqwen-7b,21,0,2026-07-10T09:17:15.011172Z,2026-07-10T09:17:15.037277Z,26.105,True,200,
dsqwen-7b,21,1,2026-07-10T09:17:15.511221Z,2026-07-10T09:17:15.535398Z,24.177,True,200,
dsqwen-7b,21,2,2026-07-10T09:17:16.011098Z,2026-07-10T09:17:16.035710Z,24.612,True,200,
dsqwen-7b,21,3,2026-07-10T09:17:16.511165Z,2026-07-10T09:17:16.535972Z,24.806,True,200,
dsqwen-7b,21,4,2026-07-10T09:17:17.011099Z,2026-07-10T09:17:17.047324Z,36.225,True,200,
dsqwen-7b,21,5,2026-07-10T09:17:17.511134Z,2026-07-10T09:17:17.534883Z,23.75,True,200,
dsqwen-7b,21,6,2026-07-10T09:17:18.011219Z,2026-07-10T09:17:18.038226Z,27.007,True,200,
dsqwen-7b,21,7,2026-07-10T09:17:18.511140Z,2026-07-10T09:17:18.535723Z,24.583,True,200,
dsqwen-7b,21,8,2026-07-10T09:17:19.011201Z,2026-07-10T09:17:19.035950Z,24.749,True,200,
dsqwen-7b,21,9,2026-07-10T09:17:19.511202Z,2026-07-10T09:17:19.536408Z,25.206,True,200,
dsqwen-7b,21,10,2026-07-10T09:17:20.011158Z,2026-07-10T09:17:20.037796Z,26.639,True,200,
dsqwen-7b,21,11,2026-07-10T09:17:20.511171Z,2026-07-10T09:17:20.537174Z,26.003,True,200,
dsqwen-7b,21,12,2026-07-10T09:17:21.011203Z,2026-07-10T09:17:21.048988Z,37.785,True,200,
dsqwen-7b,21,13,2026-07-10T09:17:21.511169Z,2026-07-10T09:17:21.535811Z,24.642,True,200,
dsqwen-7b,21,14,2026-07-10T09:17:22.011193Z,2026-07-10T09:17:22.035837Z,24.644,True,200,
dsqwen-7b,21,15,2026-07-10T09:17:22.511233Z,2026-07-10T09:17:22.535621Z,24.388,True,200,
dsqwen-7b,21,16,2026-07-10T09:17:23.011240Z,2026-07-10T09:17:23.036046Z,24.806,True,200,
dsqwen-7b,21,17,2026-07-10T09:17:23.511176Z,2026-07-10T09:17:23.535485Z,24.309,True,200,
dsqwen-7b,21,18,2026-07-10T09:17:24.011286Z,2026-07-10T09:17:24.034441Z,23.155,True,200,
dsqwen-7b,21,19,2026-07-10T09:17:24.511156Z,2026-07-10T09:17:24.534514Z,23.358,True,200,
dsqwen-7b,21,20,2026-07-10T09:17:25.011208Z,2026-07-10T09:17:25.035746Z,24.538,True,200,
dsqwen-7b,21,21,2026-07-10T09:17:25.511180Z,2026-07-10T09:17:25.534949Z,23.769,True,200,
dsqwen-7b,21,22,2026-07-10T09:17:26.011221Z,2026-07-10T09:17:26.036279Z,25.058,True,200,
dsqwen-7b,21,23,2026-07-10T09:17:26.511188Z,2026-07-10T09:17:26.534427Z,23.239,True,200,
dsqwen-7b,21,24,2026-07-10T09:17:27.011134Z,2026-07-10T09:17:27.035786Z,24.652,True,200,
dsqwen-7b,21,25,2026-07-10T09:17:27.511101Z,2026-07-10T09:17:27.537458Z,26.357,True,200,
dsqwen-7b,21,26,2026-07-10T09:17:28.011211Z,2026-07-10T09:17:28.037493Z,26.282,True,200,
dsqwen-7b,21,27,2026-07-10T09:17:28.511214Z,2026-07-10T09:17:28.536363Z,25.149,True,200,
dsqwen-7b,21,28,2026-07-10T09:17:29.011105Z,2026-07-10T09:17:29.036034Z,24.929,True,200,
dsqwen-7b,21,29,2026-07-10T09:17:29.511216Z,2026-07-10T09:17:29.538149Z,26.933,True,200,
dsqwen-7b,21,30,2026-07-10T09:17:30.011226Z,2026-07-10T09:17:30.043832Z,32.606,True,200,
dsqwen-7b,21,31,2026-07-10T09:17:30.511106Z,2026-07-10T09:17:30.536011Z,24.905,True,200,
dsqwen-7b,21,32,2026-07-10T09:17:31.011135Z,2026-07-10T09:17:31.033713Z,22.578,True,200,
dsqwen-7b,21,33,2026-07-10T09:17:31.511014Z,2026-07-10T09:17:31.533132Z,22.118,True,200,
dsqwen-7b,21,34,2026-07-10T09:17:32.011158Z,2026-07-10T09:17:32.034182Z,23.024,True,200,
dsqwen-7b,21,35,2026-07-10T09:17:32.511117Z,2026-07-10T09:17:32.534742Z,23.625,True,200,
dsqwen-7b,21,36,2026-07-10T09:17:33.011030Z,2026-07-10T09:17:33.034597Z,23.567,True,200,
dsqwen-7b,21,37,2026-07-10T09:17:33.511179Z,2026-07-10T09:17:33.538880Z,27.701,True,200,
dsqwen-7b,21,38,2026-07-10T09:17:34.011255Z,2026-07-10T09:17:34.037154Z,25.899,True,200,
dsqwen-7b,21,39,2026-07-10T09:17:34.511120Z,2026-07-10T09:17:34.539487Z,28.367,True,200,
dsqwen-7b,21,40,2026-07-10T09:17:35.011222Z,2026-07-10T09:17:35.042310Z,31.089,True,200,
dsqwen-7b,21,41,2026-07-10T09:17:35.511095Z,2026-07-10T09:17:35.550414Z,39.319,True,200,
dsqwen-7b,21,42,2026-07-10T09:17:36.011262Z,2026-07-10T09:17:36.040558Z,29.296,True,200,
dsqwen-7b,21,43,2026-07-10T09:17:36.511161Z,2026-07-10T09:17:36.535058Z,23.897,True,200,
dsqwen-7b,21,44,2026-07-10T09:17:37.011191Z,2026-07-10T09:17:37.034417Z,23.226,True,200,
dsqwen-7b,21,45,2026-07-10T09:17:37.511169Z,2026-07-10T09:17:37.533927Z,22.758,True,200,
dsqwen-7b,21,46,2026-07-10T09:17:38.011160Z,2026-07-10T09:17:38.033880Z,22.721,True,200,
dsqwen-7b,21,47,2026-07-10T09:17:38.511103Z,2026-07-10T09:17:38.536449Z,25.346,True,200,
dsqwen-7b,21,48,2026-07-10T09:17:39.011137Z,2026-07-10T09:17:39.036934Z,25.797,True,200,
dsqwen-7b,21,49,2026-07-10T09:17:39.511054Z,2026-07-10T09:17:39.539004Z,27.95,True,200,
dsqwen-7b,21,50,2026-07-10T09:17:40.011126Z,2026-07-10T09:17:40.035858Z,24.731,True,200,
dsqwen-7b,21,51,2026-07-10T09:17:40.511122Z,2026-07-10T09:17:40.535585Z,24.463,True,200,
dsqwen-7b,21,52,2026-07-10T09:17:41.011071Z,2026-07-10T09:17:41.034465Z,23.394,True,200,
dsqwen-7b,21,53,2026-07-10T09:17:41.511090Z,2026-07-10T09:17:41.535678Z,24.588,True,200,
dsqwen-7b,21,54,2026-07-10T09:17:42.011089Z,2026-07-10T09:17:42.035999Z,24.91,True,200,
dsqwen-7b,21,55,2026-07-10T09:17:42.511171Z,2026-07-10T09:17:42.538926Z,27.754,True,200,
dsqwen-7b,21,56,2026-07-10T09:17:43.011025Z,2026-07-10T09:17:43.038996Z,27.971,True,200,
dsqwen-7b,21,57,2026-07-10T09:17:43.511106Z,2026-07-10T09:17:43.541020Z,29.914,True,200,
dsqwen-7b,21,58,2026-07-10T09:17:44.011019Z,2026-07-10T09:17:44.034615Z,23.595,True,200,
dsqwen-7b,21,59,2026-07-10T09:17:44.511067Z,2026-07-10T09:17:44.538116Z,27.049,True,200,
dsqwen-7b,21,60,2026-07-10T09:17:45.011081Z,2026-07-10T09:17:45.040396Z,29.314,True,200,
dsqwen-7b,21,61,2026-07-10T09:17:45.511199Z,2026-07-10T09:17:48.182436Z,2671.237,True,200,
dsqwen-7b,21,62,2026-07-10T09:17:46.011153Z,2026-07-10T09:17:48.181126Z,2169.973,True,200,
dsqwen-7b,21,63,2026-07-10T09:17:46.511208Z,2026-07-10T09:17:46.515213Z,4.005,False,500,
dsqwen-7b,21,64,2026-07-10T09:17:47.011162Z,2026-07-10T09:17:47.015009Z,3.847,False,500,
dsqwen-7b,21,65,2026-07-10T09:17:47.511081Z,2026-07-10T09:17:47.514501Z,3.42,False,500,
dsqwen-7b,21,66,2026-07-10T09:17:48.011163Z,2026-07-10T09:17:48.015445Z,4.282,False,500,
dsqwen-7b,21,67,2026-07-10T09:17:48.511138Z,2026-07-10T09:17:48.536537Z,25.399,True,200,
dsqwen-7b,21,68,2026-07-10T09:17:49.011131Z,2026-07-10T09:17:49.034804Z,23.673,True,200,
dsqwen-7b,21,69,2026-07-10T09:17:49.511088Z,2026-07-10T09:17:49.536029Z,24.941,True,200,
dsqwen-7b,21,70,2026-07-10T09:17:50.011086Z,2026-07-10T09:17:50.034774Z,23.688,True,200,
dsqwen-7b,21,71,2026-07-10T09:17:50.511110Z,2026-07-10T09:17:50.533051Z,21.941,True,200,
dsqwen-7b,21,72,2026-07-10T09:17:51.011096Z,2026-07-10T09:17:51.034462Z,23.366,True,200,
dsqwen-7b,21,73,2026-07-10T09:17:51.511146Z,2026-07-10T09:17:51.536348Z,25.202,True,200,
dsqwen-7b,21,74,2026-07-10T09:17:52.011172Z,2026-07-10T09:17:52.035803Z,24.631,True,200,
dsqwen-7b,21,75,2026-07-10T09:17:52.511086Z,2026-07-10T09:17:52.536435Z,25.349,True,200,
dsqwen-7b,21,76,2026-07-10T09:17:53.011154Z,2026-07-10T09:17:53.035774Z,24.619,True,200,
dsqwen-7b,21,77,2026-07-10T09:17:53.511137Z,2026-07-10T09:17:53.534791Z,23.654,True,200,
dsqwen-7b,21,78,2026-07-10T09:17:54.011137Z,2026-07-10T09:17:54.035077Z,23.94,True,200,
dsqwen-7b,21,79,2026-07-10T09:17:54.511147Z,2026-07-10T09:17:54.535137Z,23.99,True,200,
dsqwen-7b,21,80,2026-07-10T09:17:55.011253Z,2026-07-10T09:17:55.037128Z,25.875,True,200,
