theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
2812.2,1727,0.8575564562825709,1481,246,6,0.24145917776491024
2835.8333333333335,1729,0.8565644881434356,1481,248,6,0.24117987275882014
2838.0,1730,0.8566473988439306,1482,248,6,0.24161849710982658
2838.6,1732,0.8556581986143187,1482,250,6,0.24133949191685913
2850.9,1733,0.8557414887478362,1483,250,6,0.24177726485862666
2855.7,1734,0.8552479815455594,1483,251,6,0.24163783160322952
2870.0,1736,0.8542626728110599,1483,253,6,0.2413594470046083
2889.9,1737,0.8537708693149108,1483,254,6,0.24122049510650548
2904.1666666666665,1738,0.8532796317606444,1483,255,6,0.24108170310701957
2907.0,1740,0.8522988505747127,1483,257,6,0.24080459770114943
2924.1,1741,0.851809304997128,1483,258,6,0.24066628374497415
2928.3,1742,0.851894374282434,1484,258,6,0.24110218140068887
2938.3333333333335,1743,0.8514056224899599,1484,259,6,0.24096385542168675
2941.2,1744,0.8514908256880734,1485,259,6,0.24139908256880735
2967.0,1745,0.8515759312320917,1486,259,6,0.24183381088825215
2972.5,1746,0.8510882016036655,1486,260,6,0.24169530355097366
2984.2,1747,0.8511734401831712,1487,260,6,0.24212936462507156
3001.4,1749,0.8513436249285306,1489,260,6,0.24299599771297883
3006.6666666666665,1751,0.8503712164477442,1489,262,6,0.24271844660194175
3010.0,1752,0.8504566210045662,1490,262,6,0.24315068493150685
3018.6,1753,0.8505419281232174,1491,262,6,0.24358243011979464
3026.7,1754,0.8500570125427594,1491,263,6,0.2434435575826682
3027.2,1758,0.8503981797497155,1495,263,6,0.24516496018202502
3040.8333333333335,1759,0.8499147242751564,1495,264,6,0.2450255827174531
3060.9,1762,0.8484676503972758,1495,267,6,0.2446083995459705
3075.0,1763,0.8479863868406126,1495,268,6,0.24446965399886558
3109.1666666666665,1764,0.8475056689342404,1495,269,6,0.2443310657596372
3129.3,1765,0.8470254957507082,1495,270,6,0.2441926345609065
3143.3333333333335,1766,0.8465458663646659,1495,271,6,0.24405436013590034
3163.5,1767,0.8460667798528579,1495,272,6,0.24391624221844935
3177.5,1768,0.8455882352941176,1495,273,6,0.24377828054298642
3211.6666666666665,1769,0.8451102317693612,1495,274,6,0.24364047484454493
3245.8333333333335,1770,0.844632768361582,1495,275,6,0.24350282485875707
