trace,arm,window_ts,model,node9_awake,node10_awake
t4,apa,2026-07-09T20:19:58Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:19:58Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:19:58Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:20:14Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:20:14Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:20:14Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:20:30Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:20:30Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:20:30Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:20:45Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:20:45Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:20:45Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:21:01Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:21:01Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:21:01Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:21:17Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:21:17Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:21:17Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:21:33Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:21:33Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:21:33Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:21:48Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:21:48Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:21:48Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:22:04Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:22:04Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:22:04Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:22:20Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:22:20Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:22:20Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:22:36Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:22:36Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:22:36Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:22:51Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:22:51Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:22:51Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:23:07Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:23:07Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:23:07Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:23:23Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:23:23Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:23:23Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:23:38Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:23:38Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:23:38Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:23:54Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:23:54Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:23:54Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:24:10Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:24:10Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:24:10Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:12:12Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:12:12Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:12:12Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:12:28Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:12:28Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:12:28Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:12:44Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:12:44Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:12:44Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:12:59Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:12:59Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:12:59Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:13:15Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:13:15Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:13:15Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:13:30Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:13:30Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:13:30Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:13:46Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:13:46Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:13:46Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:14:02Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:14:02Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:14:02Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:14:17Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:14:17Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:14:17Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:14:33Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:14:33Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:14:33Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:14:49Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:14:49Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:14:49Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:15:04Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:15:04Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:15:04Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:15:20Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:15:20Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:15:20Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:15:36Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:15:36Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:15:36Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:15:51Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:15:51Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:15:51Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:16:07Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:16:07Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:16:07Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:16:23Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:16:23Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:16:23Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:16:38Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:16:38Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:16:38Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:16:54Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:16:54Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:16:54Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:17:10Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:17:10Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:17:10Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:17:25Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:17:25Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:17:25Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:17:41Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:17:41Z,dsqwen-7b,0,1
t4,tre,2026-07-09T18:17:41Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:17:57Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:17:57Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:17:57Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:18:12Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:18:12Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:18:12Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:18:28Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:18:28Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:18:28Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:18:44Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:18:44Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:18:44Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:18:59Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:18:59Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:18:59Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:19:15Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:19:15Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:19:15Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:19:31Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:19:31Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:19:31Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:19:46Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:19:46Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:19:46Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:20:02Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:20:02Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:20:02Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:20:18Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:20:18Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:20:18Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:20:33Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:20:33Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:20:33Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:20:49Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:20:49Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:20:49Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:21:05Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:21:05Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:21:05Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:21:20Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:21:20Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:21:20Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:21:36Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:21:36Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:21:36Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:21:52Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:21:52Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:21:52Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:22:07Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:22:07Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:22:07Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:22:23Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:22:23Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:22:23Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:22:38Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:22:38Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:22:38Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:22:54Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:22:54Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:22:54Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:23:10Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:23:10Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:23:10Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:23:26Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:23:26Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:23:26Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:23:41Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:23:41Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:23:41Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:23:57Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:23:57Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:23:57Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:24:12Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:24:12Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:24:12Z,dsqwen-14b,0,1
t4,tre,2026-07-09T18:24:28Z,dsllama-8b,0,1
t4,tre,2026-07-09T18:24:28Z,dsqwen-7b,3,1
t4,tre,2026-07-09T18:24:28Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:25:28Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:25:28Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:25:28Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:25:44Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:25:44Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:25:44Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:26:00Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:26:00Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:26:00Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:26:16Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:26:16Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:26:16Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:26:31Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:26:31Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:26:31Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:26:47Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:26:47Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:26:47Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:27:03Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:27:03Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:27:03Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:27:19Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:27:19Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:27:19Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:27:34Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:27:34Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:27:34Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:27:50Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:27:50Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:27:50Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:28:06Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:28:06Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:28:06Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:28:21Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:28:21Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:28:21Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:28:37Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:28:37Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:28:37Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:28:53Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:28:53Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:28:53Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:29:08Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:29:08Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:29:08Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:29:24Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:29:24Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:29:24Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:29:40Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:29:40Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:29:40Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:29:56Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:29:56Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:29:56Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:30:11Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:30:11Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:30:11Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:30:27Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:30:27Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:30:27Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:30:43Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:30:43Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:30:43Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:30:58Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:30:58Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:30:58Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:31:14Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:31:14Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:31:14Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:31:30Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:31:30Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:31:30Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:31:45Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:31:45Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:31:45Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:32:01Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:32:01Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:32:01Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:32:17Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:32:17Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:32:17Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:32:33Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:32:33Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:32:33Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:32:48Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:32:48Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:32:48Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:33:04Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:33:04Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:33:04Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:33:20Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:33:20Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:33:20Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:33:35Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:33:35Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:33:35Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:33:51Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:33:51Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:33:51Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:34:07Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:34:07Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:34:07Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:34:23Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:34:23Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:34:23Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:34:38Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:34:38Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:34:38Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:34:54Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:34:54Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:34:54Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:35:10Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:35:10Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:35:10Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:35:25Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:35:25Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:35:25Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:35:41Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:35:41Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:35:41Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:35:57Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:35:57Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:35:57Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:36:12Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:36:12Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:36:12Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:36:28Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:36:28Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:36:28Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:36:44Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:36:44Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:36:44Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:36:59Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:36:59Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:36:59Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:37:15Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:37:15Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:37:15Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:37:31Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:37:31Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:37:31Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:37:46Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:37:46Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:37:46Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:38:02Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:38:02Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:38:02Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:38:18Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:38:18Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:38:18Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:38:33Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:38:33Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:38:33Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:38:49Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:38:49Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:38:49Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:39:05Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:39:05Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:39:05Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:39:21Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:39:21Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:39:21Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:39:36Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:39:36Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:39:36Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:39:52Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:39:52Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:39:52Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:40:08Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:40:08Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:40:08Z,dsqwen-14b,0,1
t5,apa,2026-07-09T20:40:23Z,dsllama-8b,0,1
t5,apa,2026-07-09T20:40:23Z,dsqwen-7b,0,1
t5,apa,2026-07-09T20:40:23Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:25:46Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:25:46Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:25:46Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:26:02Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:26:02Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:26:02Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:26:18Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:26:18Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:26:18Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:26:34Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:26:34Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:26:34Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:26:49Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:26:49Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:26:49Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:27:05Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:27:05Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:27:05Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:27:21Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:27:21Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:27:21Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:27:36Z,dsllama-8b,1,1
t5,tre,2026-07-09T18:27:36Z,dsqwen-7b,3,1
t5,tre,2026-07-09T18:27:36Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:27:52Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:27:52Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:27:52Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:28:08Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:28:08Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:28:08Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:28:23Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:28:23Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:28:23Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:28:39Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:28:39Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:28:39Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:28:55Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:28:55Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:28:55Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:29:10Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:29:10Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:29:10Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:29:26Z,dsllama-8b,0,1
t5,tre,2026-07-09T18:29:26Z,dsqwen-7b,0,1
t5,tre,2026-07-09T18:29:26Z,dsqwen-14b,0,1
t5,tre,2026-07-09T18:29:42Z,dsllama-8b,0,1
